c_src/src/common/bits.h	18	ZSTD_countTrailingZeros32_fallback	assert	assert(val != 0);
c_src/src/common/bits.h	30	ZSTD_countTrailingZeros32	assert	assert(val != 0);
c_src/src/common/bits.h	54	ZSTD_countLeadingZeros32_fallback	assert	assert(val != 0);
c_src/src/common/bits.h	71	ZSTD_countLeadingZeros32	assert	assert(val != 0);
c_src/src/common/bits.h	95	ZSTD_countTrailingZeros64	assert	assert(val != 0);
c_src/src/common/bits.h	127	ZSTD_countLeadingZeros64	assert	assert(val != 0);
c_src/src/common/bits.h	176	ZSTD_highbit32	assert	assert(val != 0);
c_src/src/common/bits.h	186	ZSTD_rotateRight_U64	assert	assert(count < 64);
c_src/src/common/bits.h	193	ZSTD_rotateRight_U32	assert	assert(count < 32);
c_src/src/common/bits.h	200	ZSTD_rotateRight_U16	assert	assert(count < 16);
c_src/src/common/bitstream.h	28	?	assert	#include "debug.h"          /* assert(), DEBUGLOG(), RAWLOG() */
c_src/src/common/bitstream.h	158	BIT_initCStream	return ERROR	if (dstCapacity <= sizeof(bitC->bitContainer)) return ERROR(dstSize_tooSmall);
c_src/src/common/bitstream.h	172	BIT_getLowerBits	assert	assert(nbBits < BIT_MASK_SIZE);
c_src/src/common/bitstream.h	184	BIT_addBits	assert	assert(nbBits < BIT_MASK_SIZE);
c_src/src/common/bitstream.h	185	BIT_addBits	assert	assert(nbBits + bitC->bitPos < sizeof(bitC->bitContainer) * 8);
c_src/src/common/bitstream.h	196	BIT_addBitsFast	assert	assert((value>>nbBits) == 0);
c_src/src/common/bitstream.h	197	BIT_addBitsFast	assert	assert(nbBits + bitC->bitPos < sizeof(bitC->bitContainer) * 8);
c_src/src/common/bitstream.h	208	BIT_flushBitsFast	assert	assert(bitC->bitPos < sizeof(bitC->bitContainer) * 8);
c_src/src/common/bitstream.h	209	BIT_flushBitsFast	assert	assert(bitC->ptr <= bitC->endPtr);
c_src/src/common/bitstream.h	224	BIT_flushBits	assert	assert(bitC->bitPos < sizeof(bitC->bitContainer) * 8);
c_src/src/common/bitstream.h	225	BIT_flushBits	assert	assert(bitC->ptr <= bitC->endPtr);
c_src/src/common/bitstream.h	256	BIT_initDStream	return ERROR	if (srcSize < 1) { ZSTD_memset(bitD, 0, sizeof(*bitD)); return ERROR(srcSize_wrong); }
c_src/src/common/bitstream.h	266	BIT_initDStream	return ERROR	if (lastByte == 0) return ERROR(GENERIC); /* endMark not present */ }
c_src/src/common/bitstream.h	294	BIT_initDStream	return ERROR	if (lastByte == 0) return ERROR(corruption_detected);  /* endMark not present */
c_src/src/common/bitstream.h	311	BIT_getMiddleBits	assert	assert(nbBits < BIT_MASK_SIZE);
c_src/src/common/bitstream.h	349	BIT_lookBitsFast	assert	assert(nbBits >= 1);
c_src/src/common/bitstream.h	374	BIT_readBitsFast	assert	assert(nbBits >= 1);
c_src/src/common/bitstream.h	386	BIT_reloadDStream_internal	assert	assert(bitD->bitsConsumed <= sizeof(bitD->bitContainer)*8);
c_src/src/common/bitstream.h	388	BIT_reloadDStream_internal	assert	assert(bitD->ptr >= bitD->start);
