PASS	wr|ct=2|bd=8|w=17|h=11|flush=0|mode=split|n=1|seed=6001	write with png_set_flush(0) + png_write_flush	exit 0
PASS	wr|ct=2|bd=8|w=17|h=11|flush=1|mode=split|n=1|seed=6001	write with png_set_flush(1) + png_write_flush	exit 0
PASS	wr|ct=2|bd=8|w=17|h=11|flush=3|mode=split|n=1|seed=6001	write with png_set_flush(3) + png_write_flush	exit 0
PASS	wr|ct=2|bd=8|w=17|h=11|flush=100|mode=split|n=1|seed=6001	write with png_set_flush(100) + png_write_flush	exit 0
PASS	wr|ct=2|bd=8|w=17|h=11|wstat=1|mode=split|n=1|seed=6002	write with png_set_write_status_fn callback	exit 0
PASS	wr|ct=2|bd=8|w=8|h=4|mode=chunks|n=1|seed=6003	png_write_sig + png_write_chunk / _start / _data / _end directly	exit 0
PASS	wr|ct=6|bd=8|w=1|h=1|n=1|seed=6004	write extreme shape 1x1	exit 0
PASS	wr|ct=6|bd=8|w=1|h=33|n=1|seed=6004	write extreme shape 1x33	exit 0
PASS	wr|ct=6|bd=8|w=33|h=1|n=1|seed=6004	write extreme shape 33x1	exit 0
PASS	wr|ct=6|bd=8|w=2|h=2|n=1|seed=6004	write extreme shape 2x2	exit 0
PASS	wr|ct=6|bd=8|w=7|h=1|n=1|seed=6004	write extreme shape 7x1	exit 0
PASS	wr|ct=6|bd=8|w=1|h=7|n=1|seed=6004	write extreme shape 1x7	exit 0
PASS	wr|ct=6|bd=8|w=64|h=64|n=1|seed=6004	write extreme shape 64x64	exit 0
