PASS	sr|ct=0|bd=8|w=17|h=11|fmt=0|n=1|seed=13001	simplified read of GRAY/8-bit into PNG_FORMAT_GRAY	exit 0
PASS	sr|ct=2|bd=8|w=17|h=11|fmt=0|n=1|seed=13001	simplified read of RGB/8-bit into PNG_FORMAT_GRAY	exit 0
PASS	sr|ct=3|bd=8|w=17|h=11|fmt=0|n=1|seed=13001	simplified read of PALETTE/8-bit into PNG_FORMAT_GRAY	exit 0
PASS	sr|ct=4|bd=8|w=17|h=11|fmt=0|n=1|seed=13001	simplified read of GRAY_ALPHA/8-bit into PNG_FORMAT_GRAY	exit 0
PASS	sr|ct=6|bd=8|w=17|h=11|fmt=0|n=1|seed=13001	simplified read of RGBA/8-bit into PNG_FORMAT_GRAY	exit 0
PASS	sr|ct=0|bd=16|w=17|h=11|fmt=0|n=1|seed=13001	simplified read of GRAY/16-bit into PNG_FORMAT_GRAY	exit 0
PASS	sr|ct=6|bd=16|w=17|h=11|fmt=0|n=1|seed=13001	simplified read of RGBA/16-bit into PNG_FORMAT_GRAY	exit 0
PASS	sr|ct=0|bd=1|w=17|h=11|fmt=0|n=1|seed=13001	simplified read of GRAY/1-bit into PNG_FORMAT_GRAY	exit 0
PASS	sr|ct=3|bd=4|w=17|h=11|fmt=0|n=1|seed=13001	simplified read of PALETTE/4-bit into PNG_FORMAT_GRAY	exit 0
PASS	sr|ct=0|bd=8|w=17|h=11|fmt=1|n=1|seed=13001	simplified read of GRAY/8-bit into PNG_FORMAT_GA	exit 0
PASS	sr|ct=2|bd=8|w=17|h=11|fmt=1|n=1|seed=13001	simplified read of RGB/8-bit into PNG_FORMAT_GA	exit 0
PASS	sr|ct=3|bd=8|w=17|h=11|fmt=1|n=1|seed=13001	simplified read of PALETTE/8-bit into PNG_FORMAT_GA	exit 0
PASS	sr|ct=4|bd=8|w=17|h=11|fmt=1|n=1|seed=13001	simplified read of GRAY_ALPHA/8-bit into PNG_FORMAT_GA	exit 0
PASS	sr|ct=6|bd=8|w=17|h=11|fmt=1|n=1|seed=13001	simplified read of RGBA/8-bit into PNG_FORMAT_GA	exit 0
PASS	sr|ct=0|bd=16|w=17|h=11|fmt=1|n=1|seed=13001	simplified read of GRAY/16-bit into PNG_FORMAT_GA	exit 0
PASS	sr|ct=6|bd=16|w=17|h=11|fmt=1|n=1|seed=13001	simplified read of RGBA/16-bit into PNG_FORMAT_GA	exit 0
PASS	sr|ct=0|bd=1|w=17|h=11|fmt=1|n=1|seed=13001	simplified read of GRAY/1-bit into PNG_FORMAT_GA	exit 0
PASS	sr|ct=3|bd=4|w=17|h=11|fmt=1|n=1|seed=13001	simplified read of PALETTE/4-bit into PNG_FORMAT_GA	exit 0
PASS	sr|ct=0|bd=8|w=17|h=11|fmt=33|n=1|seed=13001	simplified read of GRAY/8-bit into PNG_FORMAT_AG	exit 0
PASS	sr|ct=2|bd=8|w=17|h=11|fmt=33|n=1|seed=13001	simplified read of RGB/8-bit into PNG_FORMAT_AG	exit 0
PASS	sr|ct=3|bd=8|w=17|h=11|fmt=33|n=1|seed=13001	simplified read of PALETTE/8-bit into PNG_FORMAT_AG	exit 0
PASS	sr|ct=4|bd=8|w=17|h=11|fmt=33|n=1|seed=13001	simplified read of GRAY_ALPHA/8-bit into PNG_FORMAT_AG	exit 0
PASS	sr|ct=6|bd=8|w=17|h=11|fmt=33|n=1|seed=13001	simplified read of RGBA/8-bit into PNG_FORMAT_AG	exit 0
PASS	sr|ct=0|bd=16|w=17|h=11|fmt=33|n=1|seed=13001	simplified read of GRAY/16-bit into PNG_FORMAT_AG	exit 0
PASS	sr|ct=6|bd=16|w=17|h=11|fmt=33|n=1|seed=13001	simplified read of RGBA/16-bit into PNG_FORMAT_AG	exit 0
PASS	sr|ct=0|bd=1|w=17|h=11|fmt=33|n=1|seed=13001	simplified read of GRAY/1-bit into PNG_FORMAT_AG	exit 0
PASS	sr|ct=3|bd=4|w=17|h=11|fmt=33|n=1|seed=13001	simplified read of PALETTE/4-bit into PNG_FORMAT_AG	exit 0
PASS	sr|ct=0|bd=8|w=17|h=11|fmt=2|n=1|seed=13001	simplified read of GRAY/8-bit into PNG_FORMAT_RGB	exit 0
PASS	sr|ct=2|bd=8|w=17|h=11|fmt=2|n=1|seed=13001	simplified read of RGB/8-bit into PNG_FORMAT_RGB	exit 0
PASS	sr|ct=3|bd=8|w=17|h=11|fmt=2|n=1|seed=13001	simplified read of PALETTE/8-bit into PNG_FORMAT_RGB	exit 0
PASS	sr|ct=4|bd=8|w=17|h=11|fmt=2|n=1|seed=13001	simplified read of GRAY_ALPHA/8-bit into PNG_FORMAT_RGB	exit 0
PASS	sr|ct=6|bd=8|w=17|h=11|fmt=2|n=1|seed=13001	simplified read of RGBA/8-bit into PNG_FORMAT_RGB	exit 0
PASS	sr|ct=0|bd=16|w=17|h=11|fmt=2|n=1|seed=13001	simplified read of GRAY/16-bit into PNG_FORMAT_RGB	exit 0
PASS	sr|ct=6|bd=16|w=17|h=11|fmt=2|n=1|seed=13001	simplified read of RGBA/16-bit into PNG_FORMAT_RGB	exit 0
PASS	sr|ct=0|bd=1|w=17|h=11|fmt=2|n=1|seed=13001	simplified read of GRAY/1-bit into PNG_FORMAT_RGB	exit 0
PASS	sr|ct=3|bd=4|w=17|h=11|fmt=2|n=1|seed=13001	simplified read of PALETTE/4-bit into PNG_FORMAT_RGB	exit 0
PASS	sr|ct=0|bd=8|w=17|h=11|fmt=18|n=1|seed=13001	simplified read of GRAY/8-bit into PNG_FORMAT_BGR	exit 0
PASS	sr|ct=2|bd=8|w=17|h=11|fmt=18|n=1|seed=13001	simplified read of RGB/8-bit into PNG_FORMAT_BGR	exit 0
PASS	sr|ct=3|bd=8|w=17|h=11|fmt=18|n=1|seed=13001	simplified read of PALETTE/8-bit into PNG_FORMAT_BGR	exit 0
PASS	sr|ct=4|bd=8|w=17|h=11|fmt=18|n=1|seed=13001	simplified read of GRAY_ALPHA/8-bit into PNG_FORMAT_BGR	exit 0
PASS	sr|ct=6|bd=8|w=17|h=11|fmt=18|n=1|seed=13001	simplified read of RGBA/8-bit into PNG_FORMAT_BGR	exit 0
PASS	sr|ct=0|bd=16|w=17|h=11|fmt=18|n=1|seed=13001	simplified read of GRAY/16-bit into PNG_FORMAT_BGR	exit 0
PASS	sr|ct=6|bd=16|w=17|h=11|fmt=18|n=1|seed=13001	simplified read of RGBA/16-bit into PNG_FORMAT_BGR	exit 0
PASS	sr|ct=0|bd=1|w=17|h=11|fmt=18|n=1|seed=13001	simplified read of GRAY/1-bit into PNG_FORMAT_BGR	exit 0
PASS	sr|ct=3|bd=4|w=17|h=11|fmt=18|n=1|seed=13001	simplified read of PALETTE/4-bit into PNG_FORMAT_BGR	exit 0
PASS	sr|ct=0|bd=8|w=17|h=11|fmt=3|n=1|seed=13001	simplified read of GRAY/8-bit into PNG_FORMAT_RGBA	exit 0
PASS	sr|ct=2|bd=8|w=17|h=11|fmt=3|n=1|seed=13001	simplified read of RGB/8-bit into PNG_FORMAT_RGBA	exit 0
PASS	sr|ct=3|bd=8|w=17|h=11|fmt=3|n=1|seed=13001	simplified read of PALETTE/8-bit into PNG_FORMAT_RGBA	exit 0
PASS	sr|ct=4|bd=8|w=17|h=11|fmt=3|n=1|seed=13001	simplified read of GRAY_ALPHA/8-bit into PNG_FORMAT_RGBA	exit 0
PASS	sr|ct=6|bd=8|w=17|h=11|fmt=3|n=1|seed=13001	simplified read of RGBA/8-bit into PNG_FORMAT_RGBA	exit 0
PASS	sr|ct=0|bd=16|w=17|h=11|fmt=3|n=1|seed=13001	simplified read of GRAY/16-bit into PNG_FORMAT_RGBA	exit 0
PASS	sr|ct=6|bd=16|w=17|h=11|fmt=3|n=1|seed=13001	simplified read of RGBA/16-bit into PNG_FORMAT_RGBA	exit 0
PASS	sr|ct=0|bd=1|w=17|h=11|fmt=3|n=1|seed=13001	simplified read of GRAY/1-bit into PNG_FORMAT_RGBA	exit 0
