PASS	ut|side=read|ct=0|bd=1|il=0|w=19|h=9|seed=19001	read GRAY/1-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=0|bd=1|il=0|w=19|h=9|seed=19002	write GRAY/1-bit il=0 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=0|bd=1|il=1|w=19|h=9|seed=19001	read GRAY/1-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=0|bd=1|il=1|w=19|h=9|seed=19002	write GRAY/1-bit il=1 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=0|bd=2|il=0|w=19|h=9|seed=19001	read GRAY/2-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=0|bd=2|il=0|w=19|h=9|seed=19002	write GRAY/2-bit il=0 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=0|bd=2|il=1|w=19|h=9|seed=19001	read GRAY/2-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=0|bd=2|il=1|w=19|h=9|seed=19002	write GRAY/2-bit il=1 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=0|bd=4|il=0|w=19|h=9|seed=19001	read GRAY/4-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=0|bd=4|il=0|w=19|h=9|seed=19002	write GRAY/4-bit il=0 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=0|bd=4|il=1|w=19|h=9|seed=19001	read GRAY/4-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=0|bd=4|il=1|w=19|h=9|seed=19002	write GRAY/4-bit il=1 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=0|bd=8|il=0|w=19|h=9|seed=19001	read GRAY/8-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=0|bd=8|il=0|w=19|h=9|seed=19002	write GRAY/8-bit il=0 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=0|bd=8|il=1|w=19|h=9|seed=19001	read GRAY/8-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=0|bd=8|il=1|w=19|h=9|seed=19002	write GRAY/8-bit il=1 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=0|bd=16|il=0|w=19|h=9|seed=19001	read GRAY/16-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=0|bd=16|il=0|w=19|h=9|seed=19002	write GRAY/16-bit il=0 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=0|bd=16|il=1|w=19|h=9|seed=19001	read GRAY/16-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=0|bd=16|il=1|w=19|h=9|seed=19002	write GRAY/16-bit il=1 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=2|bd=8|il=0|w=19|h=9|seed=19001	read RGB/8-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=2|bd=8|il=0|w=19|h=9|seed=19002	write RGB/8-bit il=0 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=2|bd=8|il=1|w=19|h=9|seed=19001	read RGB/8-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=2|bd=8|il=1|w=19|h=9|seed=19002	write RGB/8-bit il=1 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=2|bd=16|il=0|w=19|h=9|seed=19001	read RGB/16-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=2|bd=16|il=0|w=19|h=9|seed=19002	write RGB/16-bit il=0 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=2|bd=16|il=1|w=19|h=9|seed=19001	read RGB/16-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=2|bd=16|il=1|w=19|h=9|seed=19002	write RGB/16-bit il=1 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=3|bd=1|il=0|w=19|h=9|seed=19001	read PALETTE/1-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=3|bd=1|il=0|w=19|h=9|seed=19002	write PALETTE/1-bit il=0 through a png_set_write_user_transform_fn callback	exit 70; png_error: Invalid palette length
PASS	ut|side=read|ct=3|bd=1|il=1|w=19|h=9|seed=19001	read PALETTE/1-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=3|bd=1|il=1|w=19|h=9|seed=19002	write PALETTE/1-bit il=1 through a png_set_write_user_transform_fn callback	exit 70; png_error: Invalid palette length
PASS	ut|side=read|ct=3|bd=2|il=0|w=19|h=9|seed=19001	read PALETTE/2-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=3|bd=2|il=0|w=19|h=9|seed=19002	write PALETTE/2-bit il=0 through a png_set_write_user_transform_fn callback	exit 70; png_error: Invalid palette length
PASS	ut|side=read|ct=3|bd=2|il=1|w=19|h=9|seed=19001	read PALETTE/2-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=3|bd=2|il=1|w=19|h=9|seed=19002	write PALETTE/2-bit il=1 through a png_set_write_user_transform_fn callback	exit 70; png_error: Invalid palette length
PASS	ut|side=read|ct=3|bd=4|il=0|w=19|h=9|seed=19001	read PALETTE/4-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=3|bd=4|il=0|w=19|h=9|seed=19002	write PALETTE/4-bit il=0 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=3|bd=4|il=1|w=19|h=9|seed=19001	read PALETTE/4-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=3|bd=4|il=1|w=19|h=9|seed=19002	write PALETTE/4-bit il=1 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=3|bd=8|il=0|w=19|h=9|seed=19001	read PALETTE/8-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=3|bd=8|il=0|w=19|h=9|seed=19002	write PALETTE/8-bit il=0 through a png_set_write_user_transform_fn callback	exit 70; png_error: Wrote palette index exceeding num_palette
PASS	ut|side=read|ct=3|bd=8|il=1|w=19|h=9|seed=19001	read PALETTE/8-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=3|bd=8|il=1|w=19|h=9|seed=19002	write PALETTE/8-bit il=1 through a png_set_write_user_transform_fn callback	exit 70; png_error: Wrote palette index exceeding num_palette
PASS	ut|side=read|ct=4|bd=8|il=0|w=19|h=9|seed=19001	read GRAY_ALPHA/8-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=4|bd=8|il=0|w=19|h=9|seed=19002	write GRAY_ALPHA/8-bit il=0 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=4|bd=8|il=1|w=19|h=9|seed=19001	read GRAY_ALPHA/8-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=4|bd=8|il=1|w=19|h=9|seed=19002	write GRAY_ALPHA/8-bit il=1 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=4|bd=16|il=0|w=19|h=9|seed=19001	read GRAY_ALPHA/16-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=4|bd=16|il=0|w=19|h=9|seed=19002	write GRAY_ALPHA/16-bit il=0 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=4|bd=16|il=1|w=19|h=9|seed=19001	read GRAY_ALPHA/16-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=4|bd=16|il=1|w=19|h=9|seed=19002	write GRAY_ALPHA/16-bit il=1 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=6|bd=8|il=0|w=19|h=9|seed=19001	read RGBA/8-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=6|bd=8|il=0|w=19|h=9|seed=19002	write RGBA/8-bit il=0 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=6|bd=8|il=1|w=19|h=9|seed=19001	read RGBA/8-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=6|bd=8|il=1|w=19|h=9|seed=19002	write RGBA/8-bit il=1 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=6|bd=16|il=0|w=19|h=9|seed=19001	read RGBA/16-bit il=0 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=6|bd=16|il=0|w=19|h=9|seed=19002	write RGBA/16-bit il=0 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=6|bd=16|il=1|w=19|h=9|seed=19001	read RGBA/16-bit il=1 through a png_set_read_user_transform_fn callback	exit 0
PASS	ut|side=write|ct=6|bd=16|il=1|w=19|h=9|seed=19002	write RGBA/16-bit il=1 through a png_set_write_user_transform_fn callback	exit 0
PASS	ut|side=read|ct=6|bd=16|w=17|h=7|tr=expand|seed=19003	read user transform combined with expand	exit 0
PASS	ut|side=read|ct=6|bd=16|w=17|h=7|tr=gray2rgb|seed=19003	read user transform combined with gray2rgb	exit 0
PASS	ut|side=read|ct=6|bd=16|w=17|h=7|tr=strip16|seed=19003	read user transform combined with strip16	exit 0
PASS	ut|side=read|ct=6|bd=16|w=17|h=7|tr=bgr|seed=19003	read user transform combined with bgr	exit 0
PASS	ut|side=read|ct=6|bd=16|w=17|h=7|tr=gamma|seed=19003	read user transform combined with gamma	exit 0
PASS	ut|side=read|ct=6|bd=16|w=17|h=7|tr=expand16|seed=19003	read user transform combined with expand16	exit 0
PASS	ut|side=read|ct=2|bd=8|w=17|h=7|uti=1|utd=8|utc=3|seed=19004	read user transform with png_set_user_transform_info(depth=8, channels=3)	exit 0
PASS	ut|side=read|ct=2|bd=8|w=17|h=7|uti=1|utd=16|utc=4|seed=19004	read user transform with png_set_user_transform_info(depth=16, channels=4)	exit 0
PASS	ut|side=read|ct=2|bd=8|w=17|h=7|uti=1|utd=1|utc=1|seed=19004	read user transform with png_set_user_transform_info(depth=1, channels=1)	exit 0
PASS	ut|side=read|ct=2|bd=8|w=17|h=7|uti=1|utd=0|utc=0|seed=19004	read user transform with png_set_user_transform_info(depth=0, channels=0)	exit 0
