PASS	mut|ct=3|bd=8|il=0|k=1|fixcrc=0|benign=-1|n=8|seed=26013	mutation fuzz: 1 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs left broken, benign_errors=default)	exit 70; png_error: PLTE: CRC error; 2 warning(s): iCCP: CRC error / iTXt: CRC error
PASS	mut|ct=3|bd=8|il=0|k=1|fixcrc=0|benign=0|n=8|seed=26014	mutation fuzz: 1 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs left broken, benign_errors=0)	exit 70; png_error: PLTE: CRC error; 1 warning(s): tEXt: CRC error
PASS	mut|ct=3|bd=8|il=0|k=1|fixcrc=0|benign=1|n=8|seed=26015	mutation fuzz: 1 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs left broken, benign_errors=1)	exit 70; png_error: PLTE: CRC error
PASS	mut|ct=3|bd=8|il=0|k=1|fixcrc=1|benign=-1|n=8|seed=26020	mutation fuzz: 1 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs recomputed, benign_errors=default)	exit 0; 1 warning(s): iCCP: profile 'ICC': 40000A4h: profile too long
PASS	mut|ct=3|bd=8|il=0|k=1|fixcrc=1|benign=0|n=8|seed=26021	mutation fuzz: 1 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs recomputed, benign_errors=0)	exit 70; png_error: [09]HDR: bad header (invalid type)
PASS	mut|ct=3|bd=8|il=0|k=1|fixcrc=1|benign=1|n=8|seed=26022	mutation fuzz: 1 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs recomputed, benign_errors=1)	exit 70; png_error: IDAT: incorrect data check; 1 warning(s): zTXt: unknown compression type
PASS	mut|ct=3|bd=8|il=0|k=2|fixcrc=0|benign=-1|n=8|seed=26026	mutation fuzz: 2 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs left broken, benign_errors=default)	exit 70; png_error: PLTE: CRC error
PASS	mut|ct=3|bd=8|il=0|k=2|fixcrc=0|benign=0|n=8|seed=26027	mutation fuzz: 2 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs left broken, benign_errors=0)	exit 70; png_error: PLTE: CRC error
PASS	mut|ct=3|bd=8|il=0|k=2|fixcrc=0|benign=1|n=8|seed=26028	mutation fuzz: 2 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs left broken, benign_errors=1)	exit 70; png_error: PLTE: CRC error; 1 warning(s): iCCP: CRC error
PASS	mut|ct=3|bd=8|il=0|k=2|fixcrc=1|benign=-1|n=8|seed=26033	mutation fuzz: 2 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs recomputed, benign_errors=default)	exit 70; png_error: Read Error
PASS	mut|ct=3|bd=8|il=0|k=2|fixcrc=1|benign=0|n=8|seed=26034	mutation fuzz: 2 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs recomputed, benign_errors=0)	exit 70; png_error: IDAT: incorrect data check
PASS	mut|ct=3|bd=8|il=0|k=2|fixcrc=1|benign=1|n=8|seed=26035	mutation fuzz: 2 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs recomputed, benign_errors=1)	exit 70; png_error: [60]rVt: bad header (invalid type)
PASS	mut|ct=3|bd=8|il=0|k=4|fixcrc=0|benign=-1|n=8|seed=26052	mutation fuzz: 4 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs left broken, benign_errors=default)	exit 70; png_error: PLTE: CRC error
PASS	mut|ct=3|bd=8|il=0|k=4|fixcrc=0|benign=0|n=8|seed=26053	mutation fuzz: 4 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs left broken, benign_errors=0)	exit 70; png_error: PLTE: CRC error; 4 warning(s): sPLT: CRC error / iTXt: CRC error / pzIv: CRC error
PASS	mut|ct=3|bd=8|il=0|k=4|fixcrc=0|benign=1|n=8|seed=26054	mutation fuzz: 4 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs left broken, benign_errors=1)	exit 70; png_error: PLTE: CRC error; 1 warning(s): iCCP: CRC error
PASS	mut|ct=3|bd=8|il=0|k=4|fixcrc=1|benign=-1|n=8|seed=26059	mutation fuzz: 4 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs recomputed, benign_errors=default)	exit 70; png_error: Not enough image data
PASS	mut|ct=3|bd=8|il=0|k=4|fixcrc=1|benign=0|n=8|seed=26060	mutation fuzz: 4 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs recomputed, benign_errors=0)	exit 70; png_error: Read Error
PASS	mut|ct=3|bd=8|il=0|k=4|fixcrc=1|benign=1|n=8|seed=26061	mutation fuzz: 4 bit flip(s) in a valid PALETTE/8-bit il=0 stream (CRCs recomputed, benign_errors=1)	exit 70; png_error: Read Error
