PASS	err|id=write_row_too_many	png_write_row — more rows written than the IHDR height — png_error / warning about too many rows	exit 0
PASS	err|id=write_null_fn	png_write_data — png_set_write_fn(png, NULL, NULL, NULL) — png_error "Call to NULL write function"	signal 11; no record written
PASS	err|id=read_null_fn	png_read_data — png_set_read_fn(png, NULL, NULL) — png_error "Call to NULL read function"	signal 11; no record written
PASS	err|id=read_row_before_info	png_read_row — png_read_row before png_read_info — png_error "Invalid attempt to read row data"	exit 70; png_error: Invalid attempt to read row data
PASS	err|id=read_beyond_end	png_read_row — more png_read_row calls than the image height — png_chunk_error "IDAT: CRC error" - reading past the last row runs off the end of the IDAT stream	exit 70; png_error: IDAT: CRC error
PASS	err|id=write_transform_unsupported	png_write_png — read-only transform bits (STRIP_16|EXPAND) passed to png_write_png — png_app_error "PNG_TRANSFORM_...not supported"	exit 0
PASS	err|id=read_transform_unsupported	png_read_png — write-only transform bit (STRIP_FILLER) passed to png_read_png — png_app_error "PNG_TRANSFORM_STRIP_FILLER...not supported"	exit 0
PASS	err|id=reset_zstream_fresh	png_reset_zstream — called before any zlib stream exists — returns Z_STREAM_ERROR (-2)	exit 0
PASS	err|id=write_chunk_bad_name	png_write_chunk — chunk name "12 4" — png_error / warning about the invalid chunk name	exit 0
PASS	err|id=write_chunk_len_mismatch	png_write_chunk_data — more data written than declared in png_write_chunk_start — data written verbatim (no length check)	exit 0
PASS	err|id=write_chunk_null_data	png_write_chunk / png_write_chunk_data — NULL data pointer with length 0 — accepted, empty chunk written	exit 0
PASS	err|id=user_limits_too_small	png_check_IHDR (user limits) — png_set_user_limits(2,2) then a 4x3 image — png_warning "Image width exceeds user limit in IHDR" + png_error "Invalid IHDR data"	exit 70; png_error: Invalid IHDR data; 2 warning(s): Image width exceeds user limit in IHDR / Image height exceeds user limit in IHDR
PASS	err|id=user_limits_zero	png_set_user_limits — width/height max 0 — zero is a real limit, not "unlimited": png_warning "Image width/height exceeds user limit in IHDR" then png_error "Invalid IHDR data"	exit 70; png_error: Invalid IHDR data; 2 warning(s): Image width exceeds user limit in IHDR / Image height exceeds user limit in IHDR
PASS	err|id=chunk_cache_max_1	png_handle_unknown / png_decompress_chunk — png_set_chunk_cache_max(1) with several text chunks — png_chunk_benign_error "no space in chunk cache"	exit 0
PASS	err|id=chunk_malloc_max_8	png_decompress_chunk — png_set_chunk_malloc_max(8) with a larger chunk — png_chunk_benign_error about exceeding the memory limit	exit 0; 5 warning(s): tEXt: out of memory / zTXt: length exceeds libpng limit / iTXt: out of memory
PASS	err|id=short_read_zero_fill	png_read_row — user read callback returns short data silently — png_chunk_error "IDAT: incorrect data check"	exit 70; png_error: IDAT: incorrect data check
PASS	err|id=double_read_info	png_read_info — png_read_info called twice — the second call re-enters the chunk loop mid-IDAT: png_chunk_error "...: bad header (invalid type)"	exit 70; png_error: [00][D8][FF][00]: bad header (invalid type)
PASS	err|id=read_end_without_image	png_read_end — png_read_end without reading any row — png_warning "IDAT: bad parameters to zlib" then png_chunk_error "...: bad header (invalid type)"	exit 70; png_error: [00][00][00][00]: bad header (invalid type); 1 warning(s): IDAT: bad parameters to zlib
PASS	err|id=update_info_twice	png_read_update_info — png_read_update_info called twice — png_app_error "png_read_update_info/png_start_read_image: duplicate call"	exit 70; png_error: png_read_update_info/png_start_read_image: duplicate call
PASS	err|id=start_read_image_twice	png_start_read_image — png_start_read_image called twice — png_app_error "png_start_read_image/png_read_update_info: duplicate call"	exit 70; png_error: png_start_read_image/png_read_update_info: duplicate call
PASS	err|id=write_flush_no_flush_fn	png_write_flush — png_write_flush with output_flush_fn == NULL — no-op	exit 0
PASS	err|id=longjmp_fn_bad_size	png_set_longjmp_fn — jmp_buf_size 8 / 0 / SIZE_MAX (ABI mismatch), and NULL png_ptr — returns NULL on a size mismatch, NULL for a NULL png_ptr	exit 0; 2 warning(s): Application jmp_buf size changed
PASS	err|id=sr_null_memory	png_image_begin_read_from_memory — memory pointer NULL — returns 0, message "png_image_begin_read_from_memory: invalid argument"	exit 0
PASS	err|id=sr_zero_size	png_image_begin_read_from_memory — size 0 — returns 0 with an error message	exit 0
